loading data...Twoway_Layer::random_fill(): limit = 0.103695 ni = 93 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
         rmse     auc     rmse     auc
    min: -0.9275  max: 0.016 avg: -0.195955
explanation: 
no explanation

15: 2872  label: -1 pred: 0.276459 bl: 0.24035 IMP error_pred: 1.62935 error_bl: 1.53847 improvement: -0.0908803
    min: 0.133  max: 0.4245 avg: 0.25218
explanation: 
no explanation

16: 1776  label: -1 pred: 0.201141 bl: 0.1632 IMP error_pred: 1.44274 error_bl: 1.35303 improvement: -0.0897063
    min: -0.0125  max: 0.469 avg: 0.206917
explanation: 
no explanation

17: 2452  label: -1 pred: 0.317734 bl: 0.2837 IMP error_pred: 1.73642 error_bl: 1.64789 improvement: -0.0885363
    min: -0.0755  max: 0.6815 avg: 0.307645
explanation: 
no explanation

18: 833  label: -1 pred: 0.432478 bl: 0.40255 IMP error_pred: 2.05199 error_bl: 1.96715 improvement: -0.0848477
    min: 0.213  max: 0.655 avg: 0.392563
explanation: 
no explanation

19: 1025  label: -1 pred: 0.278962 bl: 0.24555 IMP error_pred: 1.63574 error_bl: 1.55139 improvement: -0.0843492
    min: -0.024  max: 0.587 avg: 0.273872
explanation: 
no explanation

20: 1378  label: -0.5 pred: 0.341874 bl: 0.29195 IMP error_pred: 0.708751 error_bl: 0.627185 improvement: -0.0815665
    min: 0.0125  max: 0.7525 avg: 0.413138
explanation: 
no explanation

21: 2299  label: -0.5 pred: 0.249593 bl: 0.19395 IMP error_pred: 0.561889 error_bl: 0.481567 improvement: -0.0803226
    min: 0.0035  max: 0.7265 avg: 0.218992
explanation: 
no explanation

22: 31  label: -0.5 pred: 0.361735 bl: 0.3145 IMP error_pred: 0.742588 error_bl: 0.66341 improvement: -0.0791776
    min: 0.0615  max: 0.742 avg: 0.37378
explanation: 
no explanation

23: 2030  label: -1 pred: 0.163726 bl: 0.12945 IMP error_pred: 1.35426 error_bl: 1.27566 improvement: -0.0786004
    min: -0.048  max: 0.4465 avg: 0.151992
explanation: 
no explanation

24: 1621  label: -0.5 pred: 0.214198 bl: 0.15825 POSS error_pred: 0.510079 error_bl: 0.433293 improvement: -0.0767864
    min: -0.1315  max: 0.8635 avg: 0.157788
explanation: 
no explanation

25: 2721  label: -0.5 pred: 0.274623 bl: 0.2237 IMP error_pred: 0.600041 error_bl: 0.523742 improvement: -0.076299
    min: 0.1335  max: 0.523 avg: 0.274793
explanation: 
no explanation

26: 2906  label: -0.5 pred: 0.19953 bl: 0.1434 POSS error_pred: 0.489342 error_bl: 0.413964 improvement: -0.0753787
    min: -0.054  max: 0.625 avg: 0.24885
explanation: 
no explanation

27: 82  label: -1 pred: 0.117376 bl: 0.0835 IMP error_pred: 1.24853 error_bl: 1.17397 improvement: -0.0745569
    min: -0.1385  max: 0.431 avg: 0.174625
explanation: 
no explanation

28: 2668  label: -0.5 pred: 0.278687 bl: 0.2293 IMP error_pred: 0.606354 error_bl: 0.531879 improvement: -0.0744753
    min: 0.115  max: 0.5855 avg: 0.293303
explanation: 
no explanation

29: 2330  label: -0.5 pred: 0.310007 bl: 0.26305 IMP error_pred: 0.656111 error_bl: 0.582245 improvement: -0.0738653
    min: 0.0915  max: 0.64 avg: 0.284145
explanation: 
no explanation

30: 1784  label: -1 pred: 0.177667 bl: 0.1461 IMP error_pred: 1.3869 error_bl: 1.31355 improvement: -0.0733532
    min: -0.0495  max: 0.426 avg: 0.171582
explanation: 
no explanation

31: 542  label: -1 pred: 0.124767 bl: 0.09185 IMP error_pred: 1.2651 error_bl: 1.19214 improvement: -0.0729638
    min: -0.1965  max: 0.498 avg: 0.134972
explanation: 
no explanation

32: 2897  label: -1 pred: 0.276235 bl: 0.2486 IMP error_pred: 1.62877 error_bl: 1.559 improvement: -0.0697726
    min: -0.0725  max: 0.5915 avg: 0.247875
explanation: 
no explanation

33: 131  label: -0.5 pred: 0.319382 bl: 0.2763 IMP error_pred: 0.671387 error_bl: 0.602642 improvement: -0.0687451
    min: 0.161  max: 0.528 avg: 0.311547
explanation: 
no explanation

34: 1232  label: -1 pred: 0.0272148 bl: -0.0068 IMP error_pred: 1.05517 error_bl: 0.986446 improvement: -0.0687239
    min: -0.2215  max: 0.426 avg: 0.0679225
explanation: 
no explanation

35: 48  label: -1 pred: -0.676911 bl: -0.8087 POSS error_pred: 0.104387 error_bl: 0.0365957 improvement: -0.0677908
    min: -1  max: 0.235 avg: -0.700825
explanation: 
no explanation

36: 1285  label: 1 pred: 0.419795 bl: 0.4814 POSS error_pred: 0.336637 error_bl: 0.268946 improvement: -0.0676915
    min: -0.595  max: 0.758 avg: 0.341162
explanation: 
no explanation

37: 1022  label: -0.5 pred: 0.392914 bl: 0.35435 POSS error_pred: 0.797296 error_bl: 0.729914 improvement: -0.0673819
    min: -0.0165  max: 0.8365 avg: 0.404392
explanation: 
no explanation

38: 1484  label: -0.5 pred: 0.359331 bl: 0.3203 IMP error_pred: 0.73845 error_bl: 0.672892 improvement: -0.0655584
    min: 0.1715  max: 0.5535 avg: 0.342803
explanation: 
no explanation

39: 2727  label: -0.5 pred: 0.406627 bl: 0.37 IMP error_pred: 0.821973 error_bl: 0.7569 improvement: -0.0650733
    min: 0.117  max: 0.7215 avg: 0.378873
explanation: 
no explanation

40: 578  label: -0.5 pred: 0.183106 bl: 0.1346 POSS error_pred: 0.466634 error_bl: 0.402717 improvement: -0.0639169
    min: -0.131  max: 0.644 avg: 0.21102
explanation: 
no explanation

41: 1382  label: -0.5 pred: 0.356736 bl: 0.3188 IMP error_pred: 0.733997 error_bl: 0.670433 improvement: -0.0635632
    min: 0.1045  max: 0.651 avg: 0.33661
explanation: 
no explanation

42: 2938  label: -0.5 pred: 0.310701 bl: 0.271 POSS error_pred: 0.657237 error_bl: 0.594441 improvement: -0.0627955
    min: -0.102  max: 0.723 avg: 0.326885
explanation: 
no explanation

43: 1544  label: -1 pred: 0.265218 bl: 0.24065 IMP error_pred: 1.60078 error_bl: 1.53921 improvement: -0.0615647
    min: -0.029  max: 0.483 avg: 0.251507
explanation: 
no explanation

44: 228  label: -0.5 pred: 0.314911 bl: 0.2768 IMP error_pred: 0.66408 error_bl: 0.603418 improvement: -0.060662
    min: 0.1275  max: 0.5485 avg: 0.272212
explanation: 
no explanation

45: 2067  label: -0.5 pred: 0.224884 bl: 0.1818 IMP error_pred: 0.525456 error_bl: 0.464851 improvement: -0.0606051
    min: 0.06  max: 0.49 avg: 0.243287
explanation: 
no explanation

46: 947  label: -0.5 pred: 0.381227 bl: 0.3462 IMP error_pred: 0.776561 error_bl: 0.716054 improvement: -0.0605065
    min: 0.1945  max: 0.5545 avg: 0.376645
explanation: 
no explanation

47: 855  label: 1 pred: -0.0950006 bl: -0.06725 IMP error_pred: 1.19903 error_bl: 1.13902 improvement: -0.0600038
    min: -0.6165  max: 0.253 avg: -0.121302
explanation: 
no explanation

48: 1030  label: -0.5 pred: 0.485656 bl: 0.45525 IMP error_pred: 0.971517 error_bl: 0.912503 improvement: -0.0590143
    min: 0.0285  max: 0.939 avg: 0.509898
explanation: 
no explanation

49: 1094  label: -0.5 pred: 0.275806 bl: 0.2368 POSS error_pred: 0.601875 error_bl: 0.542874 improvement: -0.059001
    min: -0.0475  max: 0.5995 avg: 0.294995
explanation: 
no explanation

best entries: 
0: 71  label: -0.5 pred: 0.787206 bl: 0.89945 IMP error_pred: 1.6569 error_bl: 1.95846 improvement: 0.301561
1: 1940  label: -1 pred: 0.752361 bl: 0.8248 IMP error_pred: 3.07077 error_bl: 3.3299 improvement: 0.259125
2: 1424  label: -0.5 pred: 0.760584 bl: 0.85875 IMP error_pred: 1.58907 error_bl: 1.8462 improvement: 0.257129
3: 167  label: 0 pred: 0.809322 bl: 0.92585 IMP error_pred: 0.655002 error_bl: 0.857198 improvement: 0.202197
4: 848  label: 0 pred: -0.749502 bl: -0.8707 POSS error_pred: 0.561753 error_bl: 0.758119 improvement: 0.196365
5: 2579  label: 0 pred: 0.788583 bl: 0.9041 IMP error_pred: 0.621863 error_bl: 0.817397 improvement: 0.195534
6: 1949  label: 1 pred: -0.407402 bl: -0.46535 POSS error_pred: 1.98078 error_bl: 2.14725 improvement: 0.166469
7: 328  label: 0 pred: 0.707852 bl: 0.8157 POSS error_pred: 0.501054 error_bl: 0.665366 improvement: 0.164312
8: 309  label: 0 pred: 0.772482 bl: 0.8608 IMP error_pred: 0.596729 error_bl: 0.740977 improvement: 0.144248
9: 1358  label: -0.5 pred: 0.676312 bl: 0.73525 IMP error_pred: 1.38371 error_bl: 1.52584 improvement: 0.142132
10: 2529  label: 0.5 pred: 0.84759 bl: 0.99655 POSS error_pred: 0.120819 error_bl: 0.246562 improvement: 0.125743
11: 1601  label: -1 pred: 0.580159 bl: 0.6191 IMP error_pred: 2.4969 error_bl: 2.62148 improvement: 0.124583
12: 877  label: 0.5 pred: 0.743516 bl: 0.9274 POSS error_pred: 0.0593001 error_bl: 0.182671 improvement: 0.123371
13: 769  label: -0.5 pred: 0.665266 bl: 0.71705 IMP error_pred: 1.35785 error_bl: 1.48121 improvement: 0.123365
14: 2280  label: 0 pred: 0.708124 bl: 0.7894 POSS error_pred: 0.50144 error_bl: 0.623152 improvement: 0.121712
15: 249  label: 0.5 pred: 0.838268 bl: 0.97755 POSS error_pred: 0.114425 error_bl: 0.228054 improvement: 0.113629
16: 2219  label: 0.5 pred: 0.810155 bl: 0.9576 POSS error_pred: 0.0961963 error_bl: 0.209398 improvement: 0.113201
17: 2358  label: -0.5 pred: 0.681753 bl: 0.7274 IMP error_pred: 1.39654 error_bl: 1.50651 improvement: 0.10997
18: 1294  label: 0 pred: 0.749936 bl: 0.81485 IMP error_pred: 0.562403 error_bl: 0.663981 improvement: 0.101577
19: 2360  label: 0 pred: 0.697471 bl: 0.76235 POSS error_pred: 0.486466 error_bl: 0.581178 improvement: 0.094711
20: 1230  label: 1 pred: 0.26517 bl: 0.20345 POSS error_pred: 0.539976 error_bl: 0.634492 improvement: 0.0945163
21: 511  label: 0 pred: 0.742898 bl: 0.80395 IMP error_pred: 0.551897 error_bl: 0.646336 improvement: 0.0944387
22: 2678  label: 0.5 pred: 0.784798 bl: 0.9186 POSS error_pred: 0.0811099 error_bl: 0.175226 improvement: 0.0941161
23: 975  label: 0 pred: 0.731005 bl: 0.79145 IMP error_pred: 0.534368 error_bl: 0.626393 improvement: 0.0920247
24: 734  label: 0 pred: 0.706297 bl: 0.76785 POSS error_pred: 0.498855 error_bl: 0.589594 improvement: 0.0907387
25: 2679  label: 0.5 pred: 0.764778 bl: 0.9004 POSS error_pred: 0.0701076 error_bl: 0.16032 improvement: 0.0902126
26: 2908  label: 0.5 pred: 0.796184 bl: 0.91605 POSS error_pred: 0.0877252 error_bl: 0.173098 improvement: 0.0853724
27: 2205  label: 0 pred: 0.681134 bl: 0.74065 POSS error_pred: 0.463943 error_bl: 0.548562 improvement: 0.0846195
28: 1697  label: -1 pred: -0.138268 bl: -0.0941 POSS error_pred: 0.742583 error_bl: 0.820655 improvement: 0.0780722
29: 782  label: 1 pred: 0.210249 bl: 0.16245 POSS error_pred: 0.623707 error_bl: 0.70149 improvement: 0.0777835
30: 2356  label: 1 pred: 0.24478 bl: 0.1961 POSS error_pred: 0.570357 error_bl: 0.646255 improvement: 0.0758983
31: 2855  label: 1 pred: 0.310945 bl: 0.25825 POSS error_pred: 0.474797 error_bl: 0.550193 improvement: 0.0753958
32: 2472  label: 1 pred: -0.00676518 bl: -0.0432 POSS error_pred: 1.01358 error_bl: 1.08827 improvement: 0.0746902
33: 675  label: 0.5 pred: 0.777849 bl: 0.8879 POSS error_pred: 0.0772003 error_bl: 0.150466 improvement: 0.0732661
34: 525  label: 0 pred: 0.695436 bl: 0.74625 POSS error_pred: 0.483631 error_bl: 0.556889 improvement: 0.0732578
35: 1495  label: 0.5 pred: 0.784616 bl: 0.892 POSS error_pred: 0.081006 error_bl: 0.153664 improvement: 0.072658
36: 2956  label: 0.5 pred: 0.782015 bl: 0.88805 POSS error_pred: 0.0795323 error_bl: 0.150583 improvement: 0.0710505
37: 2143  label: -1 pred: -0.0724017 bl: -0.03495 POSS error_pred: 0.860439 error_bl: 0.931321 improvement: 0.0708829
38: 15  label: 1 pred: 0.161315 bl: 0.1203 POSS error_pred: 0.703393 error_bl: 0.773872 improvement: 0.0704792
39: 2538  label: 0 pred: 0.693545 bl: 0.74225 POSS error_pred: 0.481005 error_bl: 0.550935 improvement: 0.0699299
40: 2991  label: 1 pred: 0.0965831 bl: 0.0593 POSS error_pred: 0.816162 error_bl: 0.884916 improvement: 0.0687544
41: 775  label: 1 pred: 0.118047 bl: 0.0799 IMP error_pred: 0.777841 error_bl: 0.846584 improvement: 0.0687426
42: 327  label: 0.5 pred: 0.760987 bl: 0.86815 POSS error_pred: 0.0681143 error_bl: 0.135534 improvement: 0.0674201
43: 1181  label: 0.5 pred: 0.789352 bl: 0.88755 POSS error_pred: 0.0837248 error_bl: 0.150195 improvement: 0.0664702
44: 1844  label: 1 pred: 0.217237 bl: 0.1764 POSS error_pred: 0.612718 error_bl: 0.678317 improvement: 0.0655993
45: 2249  label: 0.5 pred: 0.792787 bl: 0.889 POSS error_pred: 0.0857242 error_bl: 0.151321 improvement: 0.0655968
46: 2547  label: 0 pred: 0.674953 bl: 0.7217 POSS error_pred: 0.455561 error_bl: 0.520851 improvement: 0.0652899
47: 1  label: 1 pred: 0.105104 bl: 0.0694 POSS error_pred: 0.80084 error_bl: 0.866016 improvement: 0.0651767
48: 2695  label: 0 pred: 0.69748 bl: 0.74145 IMP error_pred: 0.486478 error_bl: 0.549748 improvement: 0.0632703
49: 1604  label: 1 pred: 0.434682 bl: 0.38165 POSS error_pred: 0.319584 error_bl: 0.382357 improvement: 0.0627728

total is 0
score for UNKNOWN: nan baseline: nan diff:    nan
total is 1249
score for AUTO: 0.1657 baseline: 0.1584 diff: 0.0073
total is 1531
score for POSS: 0.4631 baseline: 0.4617 diff: 0.0014
total is 220
score for IMP: 1.0089 baseline: 1.0060 diff: 0.0029
writing 15000 official test outputs

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
scores: [ 0.442155 ]
0.4422 +/-    nan
2514.75user 170.68system 15:52.74elapsed 281%CPU (0avgtext+0avgdata 0maxresident)k
0inputs+336outputs (0major+64472578minor)pagefaults 0swaps
